# [2025-02-18 00:22:33,184] INFO: Loading Hamiltonian from saved file
# [2025-02-18 00:22:35,407] INFO: Setting up the training loop
# [2025-02-18 00:22:36,672] INFO: Initializing parameters and states
# [2025-02-18 00:22:45,710] INFO: Burning in the sampler for 100 steps
# [2025-02-18 00:22:52,917] INFO: Start training
# HF energy from loaded: -101.70472113364448
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
170	-102.4138	-102.4138	-100.2107	0.9785	21.1330	0.2063	2.9e-04	10.3953
171	-102.4118	-102.4118	-100.1195	0.9776	21.5451	0.2103	2.9e-04	10.3695
172	-102.4095	-102.4095	-100.0047	0.9765	22.0668	0.2154	2.9e-04	10.3781
173	-102.3945	-102.3945	-100.0195	0.9768	21.9287	0.2141	2.9e-04	10.3853
174	-102.4191	-102.4191	-99.8571	0.9750	22.7623	0.2223	2.9e-04	10.3756
175	-102.4209	-102.4209	-99.7842	0.9743	23.0923	0.2254	2.9e-04	10.3501
176	-102.3864	-102.3864	-99.7134	0.9739	23.2501	0.2270	2.9e-04	10.3807
177	-102.3954	-102.3954	-99.7252	0.9739	23.2166	0.2268	2.9e-04	10.3848
178	-102.4201	-102.4201	-99.5458	0.9719	24.0886	0.2352	2.9e-04	10.3912
179	-102.4118	-102.4118	-99.6184	0.9727	23.7505	0.2320	2.9e-04	10.3680
180	-102.4256	-102.4256	-99.5461	0.9719	24.1112	0.2354	2.9e-04	10.3913
181	-102.4119	-102.4119	-99.4915	0.9715	24.2761	0.2371	2.9e-04	10.3576
182	-102.4032	-102.4032	-99.3373	0.9701	24.8396	0.2426	2.9e-04	10.3587
183	-102.4213	-102.4213	-99.3596	0.9701	24.8475	0.2427	2.9e-04	10.3719
184	-102.4065	-102.4065	-99.2620	0.9693	25.1817	0.2459	2.9e-04	10.3684
185	-102.3996	-102.3996	-99.2573	0.9693	25.1602	0.2458	2.9e-04	10.3696
186	-102.4139	-102.4139	-99.0928	0.9676	25.8578	0.2526	2.9e-04	10.3789
187	-102.3998	-102.3998	-99.0840	0.9676	25.8296	0.2523	2.9e-04	10.3561
188	-102.4116	-102.4116	-98.9936	0.9666	26.2309	0.2562	2.9e-04	10.3809
189	-102.4727	-102.4727	-98.9586	0.9657	26.5976	0.2596	2.9e-04	10.3916
190	-102.4066	-102.4066	-98.9246	0.9660	26.4637	0.2585	2.9e-04	10.3815
191	-102.4491	-102.4491	-98.9235	0.9656	26.6265	0.2600	2.9e-04	10.3690
192	-102.4013	-102.4013	-98.8836	0.9656	26.5963	0.2598	2.9e-04	10.3647
193	-102.4355	-102.4355	-98.7564	0.9641	27.1914	0.2655	2.9e-04	10.3574
194	-102.4272	-102.4272	-98.7752	0.9643	27.0883	0.2646	2.9e-04	10.3683
195	-102.4280	-102.4280	-98.6989	0.9636	27.3698	0.2674	2.9e-04	10.3875
196	-102.3837	-102.3837	-98.6414	0.9634	27.4155	0.2679	2.9e-04	10.3916
197	-102.4155	-102.4155	-98.5407	0.9622	27.8883	0.2724	2.9e-04	10.3873
198	-102.4004	-102.4004	-98.5113	0.9620	27.9366	0.2730	2.9e-04	10.3777
199	-102.4191	-102.4191	-98.5133	0.9619	27.9865	0.2735	2.9e-04	10.3586
